continent,country,network,netmask,src_addr,dst_addr,next_hop,input_iface,output_iface,pkts_sent,bytes_sent,start_time,end_time,src_port,dst_port,ip_proto,tos,src_as,dst_as,src_mask,dst_mask,tcp_flag_ACK,tcp_flag_CWR,tcp_flag_ECE,tcp_flag_FIN,tcp_flag_PSH,tcp_flag_RST,tcp_flag_SYN,tcp_flag_URG
NA,US,100.10.20.0,11,100.10.20.8,100.10.20.4,0.0.0.0,0,0,5,556,2073-05-03 19:21:41,2073-05-03 19:22:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-03 19:22:32,2073-05-03 19:22:36,OTHER,2486,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-03 19:22:32,2073-05-03 19:22:36,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-05 21:16:23,2073-05-05 21:45:46,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2073-05-05 21:16:23,2073-05-05 21:45:46,80,38079,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,RO,89.44.100.77,15,89.44.100.109,100.10.20.4,0.0.0.0,0,0,6,388,2073-05-03 19:58:28,2073-05-03 19:59:29,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.109,0.0.0.0,0,0,5,554,2073-05-03 19:58:28,2073-05-03 19:59:29,80,36479,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-03 19:59:17,2073-05-03 19:59:22,OTHER,2487,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-03 19:59:17,2073-05-03 19:59:22,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-05 21:45:52,2073-05-05 22:19:16,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1531,2073-05-05 21:45:52,2073-05-05 22:19:16,80,38085,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-03 20:47:23,2073-05-03 20:47:27,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-03 20:47:23,2073-05-03 20:47:27,80,36500,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-05 22:19:28,2073-05-05 22:52:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2073-05-05 22:19:28,2073-05-05 22:52:56,80,38090,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-05 22:53:02,2073-05-05 23:22:16,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1681,2073-05-05 22:53:02,2073-05-05 23:22:16,80,38099,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-05 23:22:22,2073-05-05 23:55:47,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1577,2073-05-05 23:22:22,2073-05-05 23:55:47,80,38119,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.20.1.3,0.0.0.0,0,0,2,134,2073-05-03 21:59:21,2073-05-03 22:16:17,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.4,0.0.0.0,0,0,2,310,2073-05-03 21:59:21,2073-05-03 22:16:17,53,2488,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,205.126.84.36,0.0.0.0,0,0,5,625,2073-05-03 22:16:13,2073-05-03 22:16:44,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,205.126.84.36,9,205.126.84.36,100.10.20.4,0.0.0.0,0,0,5,587,2073-05-03 22:16:13,2073-05-03 22:16:44,80,2489,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.20.1.3,0.0.0.0,0,0,1,56,2073-05-03 22:16:17,2073-05-03 22:16:17,OTHER,771,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.12,0.0.0.0,0,0,7,816,2073-05-03 14:06:08,2073-05-03 22:26:02,OTHER,2382,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.12,100.10.20.3,0.0.0.0,0,0,10,978,2073-05-03 14:06:08,2073-05-03 22:26:02,OTHER,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.12,0.0.0.0,0,0,15,2636,2073-05-03 14:06:42,2073-05-03 22:26:02,OTHER,2386,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.12,100.10.20.3,0.0.0.0,0,0,20,2621,2073-05-03 14:06:42,2073-05-03 22:26:02,OTHER,1026,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.12,0.0.0.0,0,0,39,9276,2073-05-03 14:20:32,2073-05-03 22:26:02,OTHER,2389,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.12,100.10.20.3,0.0.0.0,0,0,45,7883,2073-05-03 14:20:32,2073-05-03 22:26:02,OTHER,61010,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,RO,89.44.100.77,15,89.44.100.109,100.10.20.4,0.0.0.0,0,0,33,1868,2073-05-03 22:12:53,2073-05-03 22:31:04,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.109,0.0.0.0,0,0,55,74237,2073-05-03 22:12:53,2073-05-03 22:31:04,80,36513,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-03 22:23:54,2073-05-03 22:23:58,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-03 22:23:54,2073-05-03 22:23:58,80,36517,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-03 22:30:52,2073-05-03 22:30:57,OTHER,2490,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-03 22:30:52,2073-05-03 22:30:57,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,40,54216,2073-05-05 23:56:05,2073-05-06 00:25:26,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,21,1445,2073-05-05 23:56:05,2073-05-06 00:25:26,80,38141,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2073-05-06 00:25:33,2073-05-06 00:58:57,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1491,2073-05-06 00:25:33,2073-05-06 00:58:57,80,38148,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,40,2435,2073-05-03 18:33:00,2073-05-03 23:35:03,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,73,101099,2073-05-03 18:33:00,2073-05-03 23:35:03,80,36446,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-03 23:34:51,2073-05-03 23:35:01,OTHER,2491,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-03 23:34:51,2073-05-03 23:35:01,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2073-05-06 00:59:03,2073-05-06 01:32:27,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1531,2073-05-06 00:59:03,2073-05-06 01:32:27,80,38152,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-04 00:04:44,2073-05-04 00:04:49,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-04 00:04:44,2073-05-04 00:04:49,80,36568,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-06 01:32:38,2073-05-06 02:01:58,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2073-05-06 01:32:38,2073-05-06 02:01:58,80,38160,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,60858,2073-05-06 02:02:04,2073-05-06 02:31:17,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2073-05-06 02:02:04,2073-05-06 02:31:17,80,38175,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,RO,89.44.100.69,15,89.44.100.101,100.10.20.4,0.0.0.0,0,0,45,2825,2073-04-24 23:34:50,2073-05-06 02:51:05,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.101,0.0.0.0,0,0,83,120226,2073-04-24 23:34:50,2073-05-06 02:51:05,80,30786,TCP,0,0,0,0,0,1,0,0,0,1,1,0,0
EU,RO,89.44.100.69,15,89.44.100.101,100.10.20.4,0.0.0.0,0,0,16,1111,2073-04-24 23:34:56,2073-05-06 02:51:05,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.101,0.0.0.0,0,0,14,16540,2073-04-24 23:34:56,2073-05-06 02:51:05,80,30997,TCP,0,0,0,0,0,1,0,0,0,1,1,0,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-06 02:31:23,2073-05-06 03:04:47,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1681,2073-05-06 02:31:23,2073-05-06 03:04:47,80,38180,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-06 03:04:59,2073-05-06 03:34:17,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2073-05-06 03:04:59,2073-05-06 03:34:17,80,38185,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-04 01:45:25,2073-05-04 01:45:29,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-04 01:45:25,2073-05-04 01:45:29,80,36598,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-06 03:34:23,2073-05-06 04:03:37,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1577,2073-05-06 03:34:23,2073-05-06 04:03:37,80,38189,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,100.5.110.4,11,100.5.111.28,100.10.20.3,0.0.0.0,0,0,8,460,2073-05-04 02:32:28,2073-05-04 02:33:08,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.5.111.28,0.0.0.0,0,0,8,640,2073-05-04 02:32:28,2073-05-04 02:33:08,110,52148,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-06 04:03:44,2073-05-06 04:32:58,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2073-05-06 04:03:44,2073-05-06 04:32:58,80,38208,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-06 04:33:09,2073-05-06 05:02:28,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2073-05-06 04:33:09,2073-05-06 05:02:28,80,38213,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,RO,89.44.100.150,15,89.44.100.150,100.10.20.4,0.0.0.0,0,0,7,917,2073-05-03 23:35:28,2073-05-04 03:35:09,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.150,0.0.0.0,0,0,5,638,2073-05-03 23:35:28,2073-05-04 03:35:09,80,4546,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-04 03:26:15,2073-05-04 03:26:19,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-04 03:26:15,2073-05-04 03:26:19,80,36632,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-04 03:34:56,2073-05-04 03:35:01,OTHER,2492,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-04 03:34:56,2073-05-04 03:35:01,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,60858,2073-05-06 05:02:34,2073-05-06 05:31:48,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1641,2073-05-06 05:02:34,2073-05-06 05:31:48,80,38221,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-06 05:31:54,2073-05-06 06:01:08,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1681,2073-05-06 05:31:54,2073-05-06 06:01:08,80,38227,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-06 06:01:20,2073-05-06 06:30:38,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1681,2073-05-06 06:01:20,2073-05-06 06:30:38,80,38248,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,675,36675,2073-05-03 10:12:49,2073-05-04 04:57:13,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,1165,1726338,2073-05-03 10:12:49,2073-05-04 04:57:13,80,36297,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-04 04:57:00,2073-05-04 04:57:06,OTHER,2493,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-04 04:57:00,2073-05-04 04:57:06,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-04 05:07:56,2073-05-04 05:07:59,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-04 05:07:56,2073-05-04 05:07:59,80,36691,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.100.71,11,100.1.101.95,100.10.20.20,0.0.0.0,0,0,5,680,2073-05-04 05:12:44,2073-05-04 05:12:47,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.101.95,0.0.0.0,0,0,5,1051,2073-05-04 05:12:44,2073-05-04 05:12:47,80,27887,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.100.71,11,100.1.101.95,100.10.20.20,0.0.0.0,0,0,5,603,2073-05-04 05:14:51,2073-05-04 05:14:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.101.95,0.0.0.0,0,0,5,1559,2073-05-04 05:14:51,2073-05-04 05:14:56,80,27888,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.100.71,11,100.1.101.95,100.10.20.20,0.0.0.0,0,0,5,603,2073-05-04 05:14:53,2073-05-04 05:15:00,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.101.95,0.0.0.0,0,0,5,1559,2073-05-04 05:14:53,2073-05-04 05:15:00,80,27889,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.100.71,11,100.1.101.95,100.10.20.20,0.0.0.0,0,0,5,603,2073-05-04 05:15:03,2073-05-04 05:15:07,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.101.95,0.0.0.0,0,0,5,1559,2073-05-04 05:15:03,2073-05-04 05:15:07,80,27890,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-06 06:30:44,2073-05-06 06:59:58,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2073-05-06 06:30:44,2073-05-06 06:59:58,80,38252,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,40,54216,2073-05-06 07:00:05,2073-05-06 07:33:29,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,21,1445,2073-05-06 07:00:05,2073-05-06 07:33:29,80,38260,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-06 07:33:41,2073-05-06 08:07:09,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2073-05-06 07:33:41,2073-05-06 08:07:09,80,38268,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,RO,89.44.100.159,15,89.44.100.159,100.10.20.4,0.0.0.0,0,0,9,1354,2073-05-03 20:11:09,2073-05-04 06:37:39,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.159,0.0.0.0,0,0,6,820,2073-05-03 20:11:09,2073-05-04 06:37:39,80,4542,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-04 06:37:25,2073-05-04 06:37:31,OTHER,2494,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-04 06:37:25,2073-05-04 06:37:31,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-06 08:07:15,2073-05-06 08:36:29,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2073-05-06 08:07:15,2073-05-06 08:36:29,80,38283,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-04 06:44:36,2073-05-04 06:44:40,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-04 06:44:36,2073-05-04 06:44:40,80,36738,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-06 08:36:35,2073-05-06 09:09:59,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2073-05-06 08:36:35,2073-05-06 09:09:59,80,38303,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,59358,2073-05-06 09:10:12,2073-05-06 09:39:29,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1635,2073-05-06 09:10:12,2073-05-06 09:39:29,80,38308,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,RO,89.44.100.150,15,89.44.100.150,100.10.20.4,0.0.0.0,0,0,5,480,2073-05-04 08:07:02,2073-05-04 08:08:14,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.150,0.0.0.0,0,0,4,456,2073-05-04 08:07:02,2073-05-04 08:08:14,80,4709,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-04 08:08:00,2073-05-04 08:08:05,OTHER,2495,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-05-04 08:08:00,2073-05-04 08:08:05,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-06 09:39:35,2073-05-06 10:13:00,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2073-05-06 09:39:35,2073-05-06 10:13:00,80,38319,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-05-04 08:21:35,2073-05-04 08:21:47,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-05-04 08:21:35,2073-05-04 08:21:47,80,36788,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,190,10310,2073-05-04 05:55:37,2073-05-04 08:52:05,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,332,488380,2073-05-04 05:55:37,2073-05-04 08:52:05,80,36713,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-05-04 08:51:49,2073-05-04 08:51:54,OTHER,2496,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
